"","tweet_id","airline_sentiment","airline_sentiment_confidence","negativereason","negativereason_confidence","airline","airline_sentiment_gold","name","negativereason_gold","retweet_count","text","tweet_coord","tweet_created","tweet_location","user_timezone"
"3050","18259968","neutral","0","","0","Virgin America","","itsGREEKSAUSAGE","","0","@VirginAmerica I just did how can I DM? Do u have to also add me?","","2015-02-19 08:01:38 -0800","NY NJ CA Greece","Eastern Time (US & Canada)"
"3051","-1118363648","negative","0","Cancelled Flight","0.3345","Delta","","ZKatcher","","0","@JetBlue - He Cancelled Flightled a flight &amp; was given 2 weeks to apply travel bank credit to another flight &amp; credit was transferable","[0.0 0.0]","2015-02-19 08:02:00 -0800","Washington DC","Eastern Time (US & Canada)"
"3052","-1311481856","positive","0","","0","Southwest","","JulieMedia","","1","@SouthwestAir listening center is open seating just like on their planes. #RaganDisney","","2015-02-19 08:02:03 -0800","","Eastern Time (US & Canada)"
"3053","-1999351808","negative","1","Flight Booking Problems","0.6388","US Airways","","CaseyLemke","","0","@USAirways found great prices thru US Air for honeymoon. Website wont work and been on hold for more than a hour now after being told 10 min","","2015-02-19 08:02:14 -0800","Denver",""
"3054","-552165376","neutral","0","","","Southwest","","segeorgeff","","3","@southwestair has 22 employees on Social Care Team 4 staff the Listening Ctr. at any time-rest of spots filled by other areas. #RaganDisney","","2015-02-19 08:02:34 -0800","San Antonio Texas","Tehran"
"3055","-615247872","positive","0","","","Southwest","","JessicaJNoble","","0","@SouthwestAir @FortuneMagazine Superb choice - SWA. I am a raving fan. They even take stress out of weather-reLate Flightd glitches!  #custexp","","2015-02-19 08:02:37 -0800","La Jolla California ",""
"3056","-661184512","negative","1","Late Flight","0.3417","Southwest","","gotschiavi","","0","@SouthwestAir Every flight flown by me personally(about two round trips per month) is FULL. Still hard to believe. Fly 8 hours thru ATL?NO","","2015-02-19 08:02:51 -0800","florida","Quito"
"3057","-1030316032","negative","0","Flight Booking Problems","0.3708","Delta","","KatieLeonick","","0","@JetBlue Hey guys! Your Flight Booking Problems system ran my first and middle names together at time of Flight Booking Problems. Is that going to be a #TSAnightmare ?","","2015-02-19 08:03:14 -0800","Chasing the dream","Eastern Time (US & Canada)"
"3058","22286336","negative","1","Customer Service Issue","1","US Airways","","CaseyLemke","","0","@USAirways never imagined it would be so hard to SPEND money through US Air. Stubbornly hoping someone will come back to the phone.","","2015-02-19 08:03:14 -0800","Denver",""
"3059","-1076596736","neutral","0","","0","Southwest","","soopermarkus","","0","@SouthwestAir unfortunately no it's my lack of status that's the big problem. My company policy forces me to buy the cheapest tickets","","2015-02-19 08:04:13 -0800","Seattle","Pacific Time (US & Canada)"
"3060","290897920","positive","0","","","Delta","","kzone7","","0","@JetBlue THANKS!! Her 80th bday is Saturday. We're having an aviation themed surprise party for her.","","2015-02-19 08:06:47 -0800","Long Island NY","Eastern Time (US & Canada)"
"3061","508891137","positive","0","","0","United","","llbeefpatties","","0","@united flight attendant regains karma by giving big sweaty dad cold water. Guy was running &amp; carrying his daughter.  Last one onboard.","","2015-02-19 08:07:12 -0800","",""
"3062","1364647936","neutral","0","","0","Southwest","","wxmario","","0","@SouthwestAir I got a phishing email claiming to be from Southwest. I can forward to you if you'd like to investigate.","","2015-02-19 08:08:04 -0800","Pittsburgh PA","Eastern Time (US & Canada)"
"3063","1570160640","negative","1","Customer Service Issue","1","United","","uncmnwellness","","1","@united So publicly you asked for details on my flt. Sent you a DM like you asked and have yet (2 days) to hear from you. #unitedfail","","2015-02-19 08:08:21 -0800","Ventura California","Pacific Time (US & Canada)"
"3064","-1026125824","neutral","0","","0","Delta","","TomFecteau","","0","@JetBlue traveling w/ a rifle for a hunting trip can a pistol be in the same large rifle case too? Wasn't clear in freq asked questions","","2015-02-19 08:08:47 -0800","New England ","Eastern Time (US & Canada)"
"3065","1259798528","positive","0","","0","Delta","","KatieLeonick","","0","@JetBlue Awesome thanks! I'll give a call Late Flightr today. Appreciate the help!","","2015-02-19 08:09:46 -0800","Chasing the dream","Eastern Time (US & Canada)"
"3066","1826033664","neutral","0","","","US Airways","","SheilaShela10","","0","@USAirways skys r sunny air is cold I can't wait to get to #CLT","","2015-02-19 08:10:26 -0800"," USA","Eastern Time (US & Canada)"
"3067","2123821056","positive","1","","","Southwest","","MsKrysia","","0","@SouthwestAir @FortuneMagazine friendliest employees","","2015-02-19 08:11:18 -0800","Virginia","Atlantic Time (Canada)"
"3068","1871994880","negative","1","Flight Attendant Complaints","1","US Airways","","RodrigoATCG","","0","@USAirways of course! ""Yeah travel has gotten harder. Ask other passengers if they will switch"" it's not the fact it's the attitude!","","2015-02-19 08:12:15 -0800","Boston MA","Eastern Time (US & Canada)"
"3069","-1823031296","positive","1","","","Delta","","kzone7","","0","@JetBlue That's why I love JetBlue! #truebluemember4life","","2015-02-19 08:12:18 -0800","Long Island NY","Eastern Time (US & Canada)"
"3070","299282433","negative","1","Late Flight","0.6667","Delta","","smsuconn","","0","@JetBlue i appreciate that. When i flew with you in January the check engine light came on right before take off. Now it is a computer.","","2015-02-19 08:12:24 -0800","Alexandria VA","Eastern Time (US & Canada)"
"3071","1901355008","positive","1","","","Southwest","","rachael_rhanna","","0","@SouthwestAir @FortuneMagazine I always tell everyone to fly Southwest! Congratulations!!!","","2015-02-19 08:12:54 -0800","Sutherlin Oregon",""
"3072","2031398912","neutral","0","","","Southwest","","toscanoraul","","0","@SouthwestAir please please please choose me to go see @Imaginedragons   #DestinationDragons","","2015-02-19 08:15:24 -0800","","Pacific Time (US & Canada)"
"3073","1142353920","negative","1","Damaged Luggage","0.343","US Airways","","jodimgocubs","","0","@USAirways another bad experience today.  Frozen pipes on 597.  Missing connection.","","2015-02-19 08:15:54 -0800","",""
"3074","1666473985","positive","1","","","Delta","","leahmg2","","0","@JetBlue great flight and crew! Flight 51 from BOS to MCO","","2015-02-19 08:15:59 -0800","New Jersey","Eastern Time (US & Canada)"
"3075","-1777061888","positive","1","","","United","","SonyaSloanMD","","0","@united #OrthoDoc on-call to in-flight! Glad to have been of service!","","2015-02-19 08:16:07 -0800","Houston TX USA","Central Time (US & Canada)"
"3076","1649876992","positive","1","","","US Airways","","cahillwilliamr","","0","@USAirways thank you","","2015-02-19 08:16:29 -0800","",""
"3077","915869696","negative","1","Late Flight","0.6674","US Airways","","KIDwonder444","","0","@USAirways 😂. Passed frustrated 4 hours ago after being asked to get off the first plane I sat on for an hour.","","2015-02-19 08:16:32 -0800","",""
"3078","1624707072","negative","1","Customer Service Issue","1","United","","MissMcB76","","0","@united Over charged me one way for baggage.find out others leaving Pittsburgh with same equipment weren't charged Just hung up on me!!","","2015-02-19 08:16:35 -0800","PA",""
"3079","-929619968","negative","1","Bad Flight","0.34","US Airways","","riascott39","","0","@USAirways left us. had to stay on other flight until they got bags off. This sucks. Had to run with a baby and bags!","","2015-02-19 08:16:47 -0800","","Eastern Time (US & Canada)"
"3080","-552169472","negative","1","Customer Service Issue","0.6333","US Airways","","jodimgocubs","","0","@USAirways  will be stuck in PHX overnight.  Service is getting worse.  Flying southwest from now on.","","2015-02-19 08:17:14 -0800","",""
"3081","714371073","positive","1","","","Southwest","","jjturlington","","0","@SouthwestAir @FortuneMagazine well deserved!","","2015-02-19 08:17:41 -0800","",""
"3082","-115957759","negative","1","Customer Service Issue","1","United","","MissMcB76","","0","@united what a joke. Hang up on customers!!","","2015-02-19 08:17:43 -0800","PA",""
"3083","337055744","negative","0","Late Flight","0.6831","Delta","","smsuconn","","0","@JetBlue dont get me wrong i love flying with you. Tv free bags and descent fares. The recent plane problems are just annoying.","","2015-02-19 08:17:51 -0800","Alexandria VA","Eastern Time (US & Canada)"
"3084","-208224255","positive","0","","0","Delta","","hipch1ck","","0","@JetBlue never been delayed before; 533 to TPA out of BDL. Better safe than sorry. 💙 #lovejetblue #onlyblue #jetblueforever","","2015-02-19 08:19:00 -0800","Upstate New York","Eastern Time (US & Canada)"
"3085","152326144","positive","1","","","Southwest","","Omnicom","","0","@SouthwestAir @FortuneMagazine Congrats!","","2015-02-19 08:22:02 -0800","Worldwide","Atlantic Time (Canada)"
"3086","-2711552","positive","1","","","Southwest","","iammmadeux","","0","@SouthwestAir SW rocks thanks for the reply and the follow. Rebooked earlier flight!","","2015-02-19 08:26:09 -0800","CT","Eastern Time (US & Canada)"
"3087","555147264","negative","1","Late Flight","0.6768","United","","hvonschroeter","","0","@united 3/10 disappointed in the service. Will be missing my connection after over an hour delay + cramped seats. At least their app is good","","2015-02-19 08:27:58 -0800","",""
"3088","1679056897","neutral","0","","","Southwest","","BitterEnd2013","","0","@SouthwestAir @FortuneMagazine. I'm flying on one right this minute","","2015-02-19 08:28:19 -0800","",""
"3089","-1907068928","negative","1","Late Flight","1","US Airways","","CruiseEditor","","0","@USAirways what's happening with 1217 Phl to LAX? Now 3 hr delay. Poor communication!","","2015-02-19 08:28:35 -0800","U.S.","Eastern Time (US & Canada)"
"3090","2123829248","neutral","1","","","Southwest","","NicholasJamz","","0","@SouthwestAir question all.  When will I receive my yearly bonus point accumulation? I think it's around now but not sure.  Thanks! :)","[0.0 0.0]","2015-02-19 08:28:52 -0800","UNICEF NYHQ","Eastern Time (US & Canada)"
"3091","949243904","negative","1","Can't Tell","1","Virgin America","","fattbelly","","0","@VirginAmerica Comenity Bank is a joke!  Please change.  Nothing but constant problems with this bank","","2015-02-19 08:29:12 -0800","S F",""
"3092","-2095636480","positive","0","","0","US Airways","","DillardJ32","","0","@USAirways thank you for refunding my bag fee.  I look forward to its return today I hope.","","2015-02-19 08:30:23 -0800","Anoka MN","Central Time (US & Canada)"
"3093","1167335425","negative","1","longlines","0.3368","Southwest","","slaffere","","0","@SouthwestAir please hire an efficiency consultant to manage your PHX baggage checkin. Way to many open kiosks with 100's of ppl waiting","","2015-02-19 08:32:04 -0800","Dallas TX","Central Time (US & Canada)"
"3094","1184272384","neutral","0","","","Delta","","smsuconn","","0","@JetBlue yes he and all the princesses. Trying to get to the #glassslipperchallenge at WDW.","","2015-02-19 08:32:24 -0800","Alexandria VA","Eastern Time (US & Canada)"
"3095","-871104512","positive","1","","","Southwest","","pax7877","","0","@SouthwestAir @FortuneMagazine Love SW forever😃💕😍⤴⤴","","2015-02-19 08:32:37 -0800","","Hawaii"
"3096","1695993856","positive","1","","","Delta","","smsuconn","","0","@JetBlue thank you!","","2015-02-19 08:32:45 -0800","Alexandria VA","Eastern Time (US & Canada)"
"3097","1100238848","negative","1","Cancelled Flight","0.337","Southwest","","KTmBoyle","","0","@SouthwestAir having trouble reFlight Booking Problems a Cancelled Flighted flight. no one picking up phones and your site isn't working.","","2015-02-19 08:33:16 -0800","Gone West","Eastern Time (US & Canada)"
"3098","-2032881664","negative","1","Flight Attendant Complaints","0.6559","Southwest","","erin_gilley","","0","@SouthwestAir RUDE gate agent. Wholly unacceptable to us &amp; other passengers. Think this will be our last time on sw.","","2015-02-19 08:33:22 -0800","",""
"3099","1880375296","negative","1","Customer Service Issue","0.67","Southwest","","MySnobbyCX","","1","@SouthwestAir rude customer svc won't accommodate an earlier flight w/o $400 charge. US Mail takes priority over customers. #badservice","","2015-02-19 08:33:26 -0800","",""
"3100","-1508569087","neutral","1","","","Southwest","","KTmBoyle","","0","@SouthwestAir Can someone rebook me? Please direct message me.","","2015-02-19 08:33:30 -0800","Gone West","Eastern Time (US & Canada)"
"3101","-1118371840","neutral","1","","","Southwest","","katxc","","0","@SouthwestAir My DM won't go through but it is 261633561838. Please let me know if you need anything else.","","2015-02-19 08:35:54 -0800","Chicago","Central Time (US & Canada)"
"3102","-170647552","positive","1","","","United","","KP_Pearl","","0","@united So far so good. Just stepped down in Denver. Next Stop Portland!","","2015-02-19 08:36:56 -0800","New York NY","Central Time (US & Canada)"
"3103","-1521217533","negative","1","Customer Service Issue","0.7021","US Airways","","CaseyLemke","","0","@USAirways will these prices be honored? Ive waited this 1 1/2 hours on hold to make sure I can still get the prices I originally started","","2015-02-19 08:37:10 -0800","Denver",""
"3104","-141115392","negative","1","Late Flight","1","US Airways","","akadish","","0","@USAirways any updates on flight 1917 from Philly to LA?  Been sitting at gate for close to 2 hours","","2015-02-19 08:37:34 -0800","ÜT: 39.041902-77.099677",""
"3105","-958980096","positive","1","","","US Airways","","CakeNDeath","","0","@USAirways on the DL send Ethan some new pants and some ""white revive"" laundry tabs. He's a great guy good crew he's just err single.","","2015-02-19 08:38:21 -0800","Old City Philly",""
"3106","-501997568","neutral","1","","","US Airways","","idreamsilvia","","0","@USAirways @CakeNDeath Question is will he and his lady behave...","","2015-02-19 08:38:52 -0800","Philadelphia","Eastern Time (US & Canada)"
"3107","2123653120","positive","1","","","United","","melanie_seibert","","0","@united Joni did a great job on flight 5653 to LAX. Thanks for a great flight.","","2015-02-19 08:40:20 -0800","Texas","Central Time (US & Canada)"
"3108","-1835626496","neutral","1","","","United","","elloecho","","0","@united yes when I landed.","","2015-02-19 08:41:12 -0800","Near Washington DC","Eastern Time (US & Canada)"
"3109","-1928060928","negative","0","Can't Tell","0.3466","United","","slackmistress","","0","@united I got an email saying ""changes to my MileagePlus account are confirmed"" but I didn't make any changes. Help?","","2015-02-19 08:41:18 -0800","Los Angeles CA","Pacific Time (US & Canada)"
"3110","835989504","positive","1","","","Delta","","alexnazaryan","","0","@JetBlue Utah I think. And thanks!","","2015-02-19 08:41:53 -0800","New York City","Atlantic Time (Canada)"
"3111","-1592512512","neutral","1","","","United","","slackmistress","","0","@united I have already emailed but I didn't know if it was more expedient to contact you here. Please advise. Thanks.","","2015-02-19 08:41:54 -0800","Los Angeles CA","Pacific Time (US & Canada)"
"3112","-506179584","negative","1","Customer Service Issue","1","United","","PAIGER33","","0","@united need to chat with an actual human ASAP!","","2015-02-19 08:42:49 -0800","","Central Time (US & Canada)"
"3113","584515584","negative","0","Customer Service Issue","0.7021","Southwest","","TMP8622","","0","@SouthwestAir I already follow you and can't DM because u need to follow me back","","2015-02-19 08:42:49 -0800","Tempe AZ","Arizona"
"3114","-757653504","neutral","1","","","United","","JerseyRic","","0","@united  Need to change flight from this Tuesday to sooner to attend to ailing parent in FL Need help!! #custserv","","2015-02-19 08:43:05 -0800","North Jersey","Eastern Time (US & Canada)"
"3115","1003925504","neutral","0","","0","US Airways","","emc3e17","","0","@USAirways if you've got room on an earlier flight home why charge me $75 to get on it? Be the hero!","","2015-02-19 08:43:05 -0800","","Eastern Time (US & Canada)"
"3116","-1625886719","negative","1","Can't Tell","0.3368","Delta","","GinaMPassantino","","0","@JetBlue What's up with lack coffee on 7:30AM flight. Was told someone forgot to load coffee onto the plane. What????? #INeedCoffee","","2015-02-19 08:44:23 -0800","Amherst NY","Eastern Time (US & Canada)"
"3117","1708576768","negative","1","Cancelled Flight","0.3683","US Airways","","riascott39","","0","@USAirways got rebooked. Sent to A9. Wrong gate! Traveled back to B13 for correct flight. #tired&amp;frustrated","","2015-02-19 08:44:47 -0800","","Eastern Time (US & Canada)"
"3118","1360281600","negative","0","Late Flight","0.6898","US Airways","","RichieG99","","0","@USAirways what's the issue with flight 4420 from jax being delayed tonight?","","2015-02-19 08:45:06 -0800","new yorker stranded in PA",""
"3119","122970112","negative","1","Customer Service Issue","0.36","Southwest","","MySnobbyCX","","1","@SouthwestAir real sincere apology! Makes my day! Glad to know flying mail is more important than me. Never flying SW again! #badservice","","2015-02-19 08:45:12 -0800","",""
"3120","1335115777","positive","0","","","Virgin America","","EricLMitchell","","0","@VirginAmerica  Flight Booking Problems last second flight for next week from SFO- to SAN any chance you want to gift me a promo code since I love you guys","","2015-02-19 08:46:06 -0800","San Francisco","Pacific Time (US & Canada)"
"3121","-422309888","positive","1","","","US Airways","","JosephPMathews","","0","@USAirways #tbt every day.","","2015-02-19 08:47:36 -0800","San Francisco","Pacific Time (US & Canada)"
"3122","-1877540864","neutral","1","","","Southwest","","0504Traveller","","0","@SouthwestAir boarding passes now compatible with #iPhone #Passbook http://t.co/1ESmMnIZEk","","2015-02-19 08:47:52 -0800","","Central Time (US & Canada)"
"3123","399790080","positive","1","","","Southwest","","erinpeep","","0","@SouthwestAir That would be great. Thank you! I'll send it over when you follow.","[33.05776114 -96.78169517]","2015-02-19 08:48:25 -0800","Los Angeles CA","Pacific Time (US & Canada)"
"3124","-1802215423","positive","0","","","Virgin America","","KarinSLee","","0","“@VirginAmerica: @KarinSLee Of course. Have fun celebrating!” Thanks! Happy Chinese New Year!","","2015-02-19 08:48:57 -0800","all over ca",""
"3125","-1953042432","neutral","0","","","Virgin America","","0504Traveller","","0","@VirginAmerica Adds Pillows Instead of Lie-Flat Seats in First Class Arms Race http://t.co/SfjDuahx9Z by @skift","","2015-02-19 08:50:54 -0800","","Central Time (US & Canada)"
"3126","-661200896","neutral","0","","","Southwest","","0504Traveller","","0","@SouthwestAir adding direct flights from #Columbus to #Oakland @BostonLogan http://t.co/p8Vcz4XTHM via @DispatchAlerts","","2015-02-19 08:52:21 -0800","","Central Time (US & Canada)"
"3127","-1235992574","negative","1","Late Flight","0.3535","Southwest","","MySnobbyCX","","0","@SouthwestAir got ""duped"" w/ a connection on 1st flight (sneaky) now u won't give me a seat on an earlier flight w/ availability. Shameful","","2015-02-19 08:53:35 -0800","",""
"3128","1762947073","neutral","1","","","Southwest","","geekstiel","","0","@SouthwestAir I can easily get to the Atlanta show I just need tickets help?!","","2015-02-19 08:55:26 -0800","","Atlantic Time (Canada)"
"3129","387358721","positive","1","","","Southwest","","jlittle100","","0","@SouthwestAir thank you!!! #bringbacktheluvtordu #miami #directflights","","2015-02-19 08:56:06 -0800","",""
"3130","-1651044352","negative","1","Bad Flight","1","US Airways","","theheathmcnasty","","0","@usairways if you could change your name to @southwestair and do what they do...that'd be awesome. Also this plane smells like onion rings.","","2015-02-19 08:56:21 -0800","Jawjah","Eastern Time (US & Canada)"
"3131","1603727360","negative","1","Flight Booking Problems","0.69","US Airways","","ScottPaterno","","0","@USAirways How about moving my seats to where I bought them 4 months ago? This happens far too often...","","2015-02-19 08:56:47 -0800","Central Pennsylvania","Atlantic Time (Canada)"
"3132","1792483328","negative","0","Bad Flight","0.662","Delta","","GinaMPassantino","","0","@JetBlue What else could possibly take the place of coffee at that hour??Hope pilot wasn't relying on aircraft for caffeine. #needcoffee","","2015-02-19 08:56:48 -0800","Amherst NY","Eastern Time (US & Canada)"
"3133","-1709780992","positive","1","","","Southwest","","kimmck64","","0","@SouthwestAir ..just booked trip to Cancun...❤️ no baggage fees..but need to have more flight time options","","2015-02-19 08:57:22 -0800","","Central Time (US & Canada)"
"3134","2136240129","negative","0","Late Flight","0.6673","US Airways","","RichieG99","","0","@USAirways sorry I meant flight 4420 which was supposed to depart at 5:00 now says 6:30. What is the issue?","","2015-02-19 08:57:26 -0800","new yorker stranded in PA",""
"3135","-1185476605","negative","1","Late Flight","1","United","","kylry","","1","@united Flight delayed 40 minutes in ORD because plane didn’t have all the food. That should be fixed in the future. It’s a dumb delay.","","2015-02-19 08:57:41 -0800","","Atlantic Time (Canada)"
"3136","274010112","neutral","0","","","Southwest","","geekstiel","","0","@SouthwestAir wouldn't it be awesome for my first time flying to be #DestinationDragons?!","","2015-02-19 08:57:49 -0800","","Atlantic Time (Canada)"
"3137","-170635261","positive","1","","","Southwest","","SupermanHopkins","","0","@SouthwestAir I owe you an apology. My tweet was out of frustration not constructive criticism. I'm a SW fan &amp; LOVE your service!","","2015-02-19 08:58:34 -0800","",""
"3138","194441216","negative","0","Customer Service Issue","0.3594","United","","SaintAwesome504","","0","@united I guess that's not the busiest route so based on traffic/fuel costs regional jet is the decision but still not great 4 travelers.","","2015-02-19 08:58:34 -0800","",""
"3139","2010558464","neutral","0","","0","United","","NathanNmred4","","0","@united @perfectomobile Definately not an award for employer of the year #united13","","2015-02-19 08:58:55 -0800","",""
"3140","1771315200","positive","1","","","Southwest","","SupermanHopkins","","0","@SouthwestAir Again please accept my apologies for my lame childish tweet. You didn't deserve that &amp; I remain a LOYAL SW customer!","","2015-02-19 09:00:04 -0800","",""
"3141","-1370034176","neutral","0","","0","US Airways","","riascott39","","0","@USAirways 657. My daughter Candice and I are together with her baby.","","2015-02-19 09:02:13 -0800","","Eastern Time (US & Canada)"
"3142","1222021120","negative","1","Bad Flight","0.3579","Delta","","GinaMPassantino","","0","@JetBlue As long as someone remembers to put it on plane right? That was a really lame excuse.Geez @JetBlue can do much better #coffeeneeded","","2015-02-19 09:04:26 -0800","Amherst NY","Eastern Time (US & Canada)"
"3143","-975757312","neutral","0","","0","US Airways","","kim_blake","","0","@USAirways flight was full.  1 open middle seat.  Did not want to sit there.  What is your policy?","","2015-02-19 09:05:20 -0800","Tacoma Washington","Pacific Time (US & Canada)"
"3144","1158963200","negative","1","Customer Service Issue","1","Virgin America","","mightymeesh","","0","@VirginAmerica currently in minute 10 of being on hold with cust. service. Do I need to do anything to add a lap child to my reservation?","","2015-02-19 09:05:26 -0800","San Francisco",""
"3145","-1810599936","negative","1","Can't Tell","1","Southwest","","davedunlap","","0","@SouthwestAir A little surprised my Early Bird got me B15 from DEN to KC just now. Worst I've had. What's up?","","2015-02-19 09:06:21 -0800","","Pacific Time (US & Canada)"
"3146","-94965760","neutral","1","","","United","","morrisls","","0","@united There is only one club at LAX  - in terminal 7 across from gate 71","","2015-02-19 09:07:27 -0800","","Quito"
"3147","-548126720","neutral","0","","0","United","","AndavoTravel","","0","@united Airlines is changing #mileageplus program March 1 http://t.co/4ojE523PTw","","2015-02-19 09:07:39 -0800","","Mountain Time (US & Canada)"
"3148","18100224","negative","1","Late Flight","1","Virgin America","","LondonBrushCo","","0","@VirginAmerica delayed to10.30!!","","2015-02-19 09:08:38 -0800","Global","Pacific Time (US & Canada)"
"3149","-1172914176","negative","1","Lost Luggage","0.3445","United","","DMSHIPMAN915","","0","@united messaged you as requested- and called your baggage team again. It's STILL in Newark. please help or let me know next steps!!","","2015-02-19 09:10:00 -0800","Germany",""
"3150","1075224576","negative","1","Customer Service Issue","1","United","","Ssanchik","","0","@united whom can I call to discuss - as I was told that united has no phone contact with passengers  - this is absurd...","","2015-02-19 09:10:16 -0800","",""
"3151","-1739132928","negative","1","Customer Service Issue","1","US Airways","","bambiweavil","","0","@USAirways I've been on a music hold for over a hour trying to get my AAdvantage membership merged can someone please call me ASAP?","","2015-02-19 09:10:42 -0800","New York NY | Brooklyn","Eastern Time (US & Canada)"
"3152","-187408384","negative","1","Can't Tell","0.3667","Southwest","","itshosey","","0","@SouthwestAir I pay for a service to be delivered. Whether or not it is your fault shouldn't there be some sort of compensation?","","2015-02-19 09:10:47 -0800","Los Angeles","Arizona"
"3153","-2083053568","positive","0","","","US Airways","","riascott39","","0","@USAirways that's where we are now. Thank you.","","2015-02-19 09:10:57 -0800","","Eastern Time (US & Canada)"
"3154","2014621696","negative","0","Customer Service Issue","0.6477","Southwest","","davedunlap","","0","@SouthwestAir Yes I know that. Also noticed you offer A list boarding after A60. So your programs are too popular.","","2015-02-19 09:11:06 -0800","","Pacific Time (US & Canada)"
"3155","-241930240","neutral","1","","","Southwest","","ohrebeca","","0","@SouthwestAir are there any flights from MSP to HRL in March? I'm looking at 3/19-3/23","","2015-02-19 09:11:16 -0800","minneapolis mn","Central Time (US & Canada)"
"3156","-824967168","negative","1","Can't Tell","0.6188","United","","estellevw","","1","@united Can i get a refund? I would like to book on a better airline.","","2015-02-19 09:11:18 -0800","On a couch with a computer.","Pacific Time (US & Canada)"
"3157","-1697202176","negative","1","Customer Service Issue","1","US Airways","","jetland","","0","@USAirways. On phone hold for 30+ mins trying to speak to an agent. Can't change reservation online. Sigh. #badcustomerexperience","","2015-02-19 09:11:52 -0800","Twittersphere","Eastern Time (US & Canada)"
"3158","-1080619008","negative","1","Customer Service Issue","1","US Airways","","dtndtndtndtn","","0","@USAirways Was just on hold with you all for TWO HOURS and then got hung up on. oh my god.","","2015-02-19 09:12:40 -0800","Iowa CIty","Central Time (US & Canada)"
"3159","517210112","negative","1","Bad Flight","0.6923","Southwest","","Jaaaarin","","0","@southwestair this inflight WIFI is the absolute worst. I'd be willing to have paid double for dialup speeds...  #Flight7","","2015-02-19 09:12:47 -0800","NM  TX  PA ¯\_(ツ)_/¯","Central Time (US & Canada)"
"3160","-1630269439","negative","1","Customer Service Issue","1","Virgin America","","Matthewbenz","","0","@VirginAmerica your Avis rental continue button doesn't work on your website to book car. Tried 4 times on phone.  This sucks!","","2015-02-19 09:14:05 -0800","San Francisco","Pacific Time (US & Canada)"
"3161","1096052736","neutral","0","","0","United","","ellieINchicago","","0","@united you need to follow me I order for me to DM....","[34.06979432 -117.57757056]","2015-02-19 09:14:50 -0800","Chicago IL","Central Time (US & Canada)"
"3162","1570050048","negative","1","Customer Service Issue","1","United","","YeahNoPriesty","","0","@united your customer service is lacking and you owe me a @GoPro camera. I also appreciate not being interrupted every time I speak Thanks","","2015-02-19 09:15:17 -0800","Chicago Il","Central Time (US & Canada)"
"3163","-1118547967","positive","0","","0","Southwest","","TheLalaine","","0","@SouthwestAir is really stepping up their ""service""🐩 http://t.co/VQTyza6Mzu","","2015-02-19 09:15:32 -0800","Space (till back in the PH)","Pacific Time (US & Canada)"
"3164","-799600640","negative","1","Can't Tell","1","United","","sherrirosen","","0","@united I must stop my relationship with you. You've become greedy and heartless and our long term relationship is over","[0.0 0.0]","2015-02-19 09:16:01 -0800","New York City","Eastern Time (US & Canada)"
"3165","-476794879","positive","0","","","US Airways","","aemccollum","","0","@USAirways  Lilly M in SJU check in is fabulous!","","2015-02-19 09:16:37 -0800","","Eastern Time (US & Canada)"
"3166","2052497409","neutral","1","","","United","","JerseyRic","","0","@united need assistance to change flight to get to an ailing parent..have flight leaving Tuesday need to change ASAP to sooner #custserv","","2015-02-19 09:20:09 -0800","North Jersey","Eastern Time (US & Canada)"
"3167","861331456","negative","1","Late Flight","1","US Airways","","CruiseEditor","","0","@USAirways 1917. Still sitting here. Feels badly handled.","","2015-02-19 09:20:24 -0800","U.S.","Eastern Time (US & Canada)"
"3168","-1835769856","negative","1","Customer Service Issue","1","United","","27_POWERS","","0","@united They inquire and then do nothing about it...pretend they’re interested. Responded to your DM and no response back...","","2015-02-19 09:21:06 -0800","Costa Mesa CA","Pacific Time (US & Canada)"
"3169","-1638469632","negative","1","Customer Service Issue","0.6839","Delta","","evelynsarah","","0","@JetBlue is giving us free movies because apparently the dunkin donuts coffee is a safety hazard. #thingsyoucantmakeup #switch2SBux?","","2015-02-19 09:21:24 -0800","Los Angeles CA","Quito"
"3170","-917217280","negative","0","Can't Tell","0.343","Southwest","","ohrebeca","","0","@SouthwestAir no flights to HRL :( is this a limited route?","","2015-02-19 09:21:34 -0800","minneapolis mn","Central Time (US & Canada)"
"3171","127156224","positive","0","","","Virgin America","","mightymeesh","","0","@VirginAmerica got it squared away. Someone picked up as soon as I tweeted. Should have tweeted sooner. 😉","","2015-02-19 09:22:02 -0800","San Francisco",""
"3172","1406607360","positive","1","","","Southwest","","dwitb","","0","@SouthwestAir great news for @PortColumbusCMH today. Finally Columbus' top unserved market will have flights.","","2015-02-19 09:22:08 -0800","United States",""
"3173","437723136","negative","1","Late Flight","1","United","","nabia90","","0","@united airlines delayed our flight on the way to Chicago and leaving Chicago. Next time @Delta it is.","","2015-02-19 09:22:42 -0800","",""
"3174","-397127680","neutral","1","","","United","","z1y2x3","","0","@united @perfectomobile You really shouldn't use the word 'crashing.' Just sayin'.","","2015-02-19 09:27:16 -0800","East&West Coasts & the South","Eastern Time (US & Canada)"
"3175","-1458135039","positive","1","","","United","","DeltaBravo33","","0","@united Yes ! :D (Y) From @therealaviation on Instagram :)","","2015-02-19 09:28:39 -0800","France",""
